"caseid","v212","v301","v302","v191","v133","v102","v104","v005","v000","v007","v001","v002","v025","v525","v717","v613","v012","SurveyId"
"    36311419  2",18,3,3,78487,9,1,95,970291,"CO7",2015,3631,1419,1,15,3,2,21,"CO2015DHS"
"    36311420  2",17,3,3,71413,8,1,95,948397,"CO7",2015,3631,1420,1,13,9,2,31,"CO2015DHS"
"    36311522  2",19,3,3,75157,11,1,95,970291,"CO7",2015,3631,1522,1,15,9,2,23,"CO2015DHS"
"    36311623  5",21,3,3,106240,13,1,2,970291,"CO7",2015,3631,1623,1,14,3,1,23,"CO2015DHS"
"    36320711  2",18,3,3,59130,5,1,3,923029,"CO7",2015,3632,711,1,18,7,3,39,"CO2015DHS"
"    36320711  4",NA,3,0,59130,6,1,2,914917,"CO7",2015,3632,711,1,0,0,2,14,"CO2015DHS"
"    36320712  5",18,3,3,80300,4,1,95,878145,"CO7",2015,3632,712,1,17,7,2,34,"CO2015DHS"
"    36320813  3",NA,3,0,96661,9,1,95,759594,"CO7",2015,3632,813,1,0,3,2,16,"CO2015DHS"
"    36320915  2",NA,3,3,72504,14,1,0,959819,"CO7",2015,3632,915,1,32,3,1,43,"CO2015DHS"
"    36320915  3",19,3,3,72504,16,1,6,923029,"CO7",2015,3632,915,1,18,3,2,39,"CO2015DHS"
"    36320915  4",NA,3,3,72504,11,1,95,759594,"CO7",2015,3632,915,1,16,3,1,19,"CO2015DHS"
"    36321017  2",NA,3,3,65466,13,1,21,898417,"CO7",2015,3632,1017,1,15,1,2,21,"CO2015DHS"
"    36321017  5",NA,3,0,65466,11,1,1,898417,"CO7",2015,3632,1017,1,0,0,2,20,"CO2015DHS"
"    36321018  2",24,3,3,110648,13,1,18,959819,"CO7",2015,3632,1018,1,18,3,1,41,"CO2015DHS"
"    36321018  3",NA,3,3,110648,11,1,95,759594,"CO7",2015,3632,1018,1,16,0,2,17,"CO2015DHS"
"    36321220  3",NA,3,0,71955,11,1,95,898417,"CO7",2015,3632,1220,1,0,7,2,22,"CO2015DHS"
"    36331012  4",NA,3,3,63871,11,1,15,1502102,"CO7",2015,3633,1012,1,14,3,1,25,"CO2015DHS"
"    36331012  5",16,3,3,63871,1,1,17,1266787,"CO7",2015,3633,1012,1,10,2,3,31,"CO2015DHS"
"    36331013  2",12,3,3,51391,5,1,12,1331536,"CO7",2015,3633,1013,1,11,7,2,36,"CO2015DHS"
"    36331115  1",19,3,3,53449,0,1,32,1273605,"CO7",2015,3633,1115,1,15,7,14,46,"CO2015DHS"
"    36331115  2",NA,3,0,53449,11,1,95,1296031,"CO7",2015,3633,1115,1,0,7,3,21,"CO2015DHS"
"    36331115  3",NA,3,3,53449,11,1,1,1095768,"CO7",2015,3633,1115,1,13,0,3,19,"CO2015DHS"
"    36331115  4",17,3,3,53449,6,1,10,1296031,"CO7",2015,3633,1115,1,14,7,2,20,"CO2015DHS"
"    36331318  4",17,3,3,78990,7,1,95,1331536,"CO7",2015,3633,1318,1,17,3,1,35,"CO2015DHS"
"    36331318  6",NA,3,3,78990,9,1,95,1095768,"CO7",2015,3633,1318,1,12,0,3,15,"CO2015DHS"
"    36331318 11",18,3,3,78990,11,1,95,1502102,"CO7",2015,3633,1318,1,17,3,1,27,"CO2015DHS"
"    36331420  2",17,3,3,104925,11,1,95,1266787,"CO7",2015,3633,1420,1,15,8,2,30,"CO2015DHS"
"    36331521  4",16,3,3,46218,11,1,95,1296031,"CO7",2015,3633,1521,1,15,2,2,22,"CO2015DHS"
"    36331521  6",18,3,3,46218,11,1,95,1095768,"CO7",2015,3633,1521,1,16,8,2,19,"CO2015DHS"
"    36331622  2",16,3,3,86032,9,1,95,1095768,"CO7",2015,3633,1622,1,14,3,0,16,"CO2015DHS"
"    36331623  2",18,3,3,87815,11,1,95,1502102,"CO7",2015,3633,1623,1,14,8,3,26,"CO2015DHS"
"    36340812  2",NA,3,3,107481,15,1,95,1305302,"CO7",2015,3634,812,1,15,1,1,29,"CO2015DHS"
"    36340913  1",21,3,3,110739,10,1,22,1203201,"CO7",2015,3634,913,1,18,7,2,44,"CO2015DHS"
"    36340913  3",NA,3,3,110739,12,1,95,1126230,"CO7",2015,3634,913,1,17,1,2,22,"CO2015DHS"
"    36341015  2",21,3,3,85153,13,1,95,1157083,"CO7",2015,3634,1015,1,15,7,3,36,"CO2015DHS"
"    36341015  3",NA,3,3,85153,10,1,15,952205,"CO7",2015,3634,1015,1,0,0,2,15,"CO2015DHS"
"    36341217  2",19,3,3,80038,11,1,95,1100818,"CO7",2015,3634,1217,1,14,8,3,34,"CO2015DHS"
"    36341217  3",NA,3,0,80038,9,1,95,952205,"CO7",2015,3634,1217,1,0,0,2,15,"CO2015DHS"
"    36341217  7",NA,3,0,80038,8,1,95,952205,"CO7",2015,3634,1217,1,0,7,2,17,"CO2015DHS"
"    36341220  1",NA,3,3,73182,11,1,11,1100818,"CO7",2015,3634,1220,1,17,7,1,30,"CO2015DHS"
"    36341220  3",24,3,3,73182,5,1,11,1305302,"CO7",2015,3634,1220,1,21,7,3,28,"CO2015DHS"
"    36341221  2",18,3,3,44193,11,1,95,1203201,"CO7",2015,3634,1221,1,13,3,3,43,"CO2015DHS"
"    36349010  1",NA,3,3,79845,12,1,2,1100818,"CO7",2015,3634,9010,1,15,8,1,30,"CO2015DHS"
"    36349040  1",22,3,3,109272,11,1,41,1106742,"CO7",2015,3634,9040,1,17,7,2,45,"CO2015DHS"
"    36349040  3",NA,3,3,109272,14,1,95,1126230,"CO7",2015,3634,9040,1,18,2,3,22,"CO2015DHS"
"    36349040  4",NA,3,3,109272,11,1,95,952205,"CO7",2015,3634,9040,1,16,7,3,17,"CO2015DHS"
"    36350812  2",22,3,3,69284,7,1,20,1409668,"CO7",2015,3635,812,1,19,7,1,42,"CO2015DHS"
"    36351015  2",18,3,3,92222,5,1,95,1355636,"CO7",2015,3635,1015,1,16,7,3,37,"CO2015DHS"
"    36351117  2",NA,3,3,84111,11,1,95,1319489,"CO7",2015,3635,1117,1,16,1,1,21,"CO2015DHS"
"    36351118  2",NA,3,3,109215,15,1,8,1529289,"CO7",2015,3635,1118,1,17,2,3,25,"CO2015DHS"
"    36351219  2",17,3,3,102670,12,1,95,1529289,"CO7",2015,3635,1219,1,14,3,2,25,"CO2015DHS"
"    36359030  2",22,3,3,100878,16,1,95,1289715,"CO7",2015,3635,9030,1,17,1,2,34,"CO2015DHS"
"    36359031  2",NA,3,0,37483,11,1,95,1289715,"CO7",2015,3635,9031,1,0,7,2,33,"CO2015DHS"
"    36359033  1",19,3,3,72282,5,1,95,1296656,"CO7",2015,3635,9033,1,14,7,2,45,"CO2015DHS"
"    36359042  1",25,3,3,115760,7,1,31,1296656,"CO7",2015,3635,9042,1,22,3,2,46,"CO2015DHS"
"    36359042  3",NA,3,3,115760,15,1,95,1319489,"CO7",2015,3635,9042,1,17,3,2,21,"CO2015DHS"
"    36360914  5",21,3,3,95353,5,1,95,1450475,"CO7",2015,3636,914,1,17,7,0,36,"CO2015DHS"
"    36360914  6",NA,3,0,95353,8,1,95,1437726,"CO7",2015,3636,914,1,0,3,1,14,"CO2015DHS"
"    36361016  2",28,3,3,83705,13,1,95,1379942,"CO7",2015,3636,1016,1,21,2,0,33,"CO2015DHS"
"    36361117  2",28,3,3,32527,5,1,95,1508287,"CO7",2015,3636,1117,1,27,3,3,43,"CO2015DHS"
"    36361320  2",21,3,3,54478,5,1,95,1450475,"CO7",2015,3636,1320,1,18,3,0,38,"CO2015DHS"
"    36361320  3",NA,3,0,54478,9,1,95,1193647,"CO7",2015,3636,1320,1,0,0,1,16,"CO2015DHS"
"    36361320  4",NA,3,0,54478,9,1,95,1193647,"CO7",2015,3636,1320,1,0,7,0,15,"CO2015DHS"
"    36361321  2",21,3,3,74229,11,1,95,1387369,"CO7",2015,3636,1321,1,17,7,4,45,"CO2015DHS"
"    36361523  2",16,3,3,37235,12,1,26,1636277,"CO7",2015,3636,1523,1,96,9,1,28,"CO2015DHS"
"    36370410  2",NA,3,3,75527,8,1,13,2882984,"CO7",2015,3637,410,1,13,3,2,16,"CO2015DHS"
"    36370412  1",31,3,3,91252,13,1,32,3350874,"CO7",2015,3637,412,1,18,1,2,46,"CO2015DHS"
"    36370415  2",25,3,3,60279,11,1,0,3332937,"CO7",2015,3637,415,1,18,2,2,32,"CO2015DHS"
"    36370416  2",17,3,3,87737,14,1,1,3332937,"CO7",2015,3637,416,1,16,8,5,32,"CO2015DHS"
"    36370518  2",23,3,3,122374,14,1,95,3952054,"CO7",2015,3637,518,1,17,1,4,29,"CO2015DHS"
"    36380914  1",18,3,3,85201,12,1,31,2222334,"CO7",2015,3638,914,1,13,1,0,39,"CO2015DHS"
"    36380914  2",NA,3,0,85201,9,1,95,1828838,"CO7",2015,3638,914,1,0,7,2,16,"CO2015DHS"
"    36380915  2",29,3,3,84883,14,1,95,2114269,"CO7",2015,3638,915,1,18,2,2,30,"CO2015DHS"
"    36380916  3",NA,3,0,82053,8,1,2,2202802,"CO7",2015,3638,916,1,0,0,2,13,"CO2015DHS"
"    36380916  4",29,3,3,82053,11,1,3,2310910,"CO7",2015,3638,916,1,16,9,2,44,"CO2015DHS"
"    36380917  2",23,3,3,55085,16,1,13,2507009,"CO7",2015,3638,917,1,15,7,2,25,"CO2015DHS"
"    36381119  3",NA,3,3,123899,14,1,95,2507009,"CO7",2015,3638,1119,1,17,1,2,25,"CO2015DHS"
"    36391014  1",25,3,3,20787,2,1,9,846859,"CO7",2015,3639,1014,1,96,7,2,46,"CO2015DHS"
"    36391115  1",17,3,3,59087,5,1,95,846859,"CO7",2015,3639,1115,1,16,7,4,45,"CO2015DHS"
"    36391115  4",19,3,3,59087,13,1,95,861771,"CO7",2015,3639,1115,1,14,3,2,23,"CO2015DHS"
"    36391217  1",20,3,3,81247,5,1,95,846859,"CO7",2015,3639,1217,1,17,7,1,46,"CO2015DHS"
"    36391217  3",NA,3,0,81247,12,1,95,861771,"CO7",2015,3639,1217,1,0,3,0,24,"CO2015DHS"
"    36391218  1",22,3,3,35249,5,1,95,846859,"CO7",2015,3639,1218,1,21,9,2,45,"CO2015DHS"
"    36391218  2",NA,3,3,35249,12,1,95,861771,"CO7",2015,3639,1218,1,16,3,2,23,"CO2015DHS"
"    36391420  1",29,3,3,77304,11,1,95,846859,"CO7",2015,3639,1420,1,16,3,96,45,"CO2015DHS"
"    36391420  2",NA,3,0,77304,11,1,95,728610,"CO7",2015,3639,1420,1,0,1,2,16,"CO2015DHS"
"    36391420  3",NA,3,0,77304,8,1,95,877598,"CO7",2015,3639,1420,1,0,0,3,14,"CO2015DHS"
"    36391622  1",20,3,3,29051,8,1,1,885379,"CO7",2015,3639,1622,1,96,7,8,38,"CO2015DHS"
"    36391622  3",NA,3,0,29051,8,1,2,728610,"CO7",2015,3639,1622,1,0,0,2,15,"CO2015DHS"
"    36391623  2",16,3,3,38889,6,1,4,728610,"CO7",2015,3639,1623,1,15,7,2,19,"CO2015DHS"
"    36391826  2",19,3,3,27017,7,1,95,920668,"CO7",2015,3639,1826,1,17,7,1,42,"CO2015DHS"
"    36399010  1",16,3,3,-23277,0,1,0,842326,"CO7",2015,3639,9010,1,13,7,1,34,"CO2015DHS"
"    36399050  1",22,3,3,13629,2,1,20,846859,"CO7",2015,3639,9050,1,15,7,3,46,"CO2015DHS"
"    36399060  1",NA,3,3,54222,13,1,95,885379,"CO7",2015,3639,9060,1,15,9,2,39,"CO2015DHS"
"    36399070  2",22,3,3,24921,10,1,95,861771,"CO7",2015,3639,9070,1,14,3,2,24,"CO2015DHS"
"    36399071  2",14,3,3,-43364,5,1,95,842326,"CO7",2015,3639,9071,1,12,9,0,32,"CO2015DHS"
"    36400814  2",18,3,3,63690,5,1,95,925539,"CO7",2015,3640,814,1,17,9,5,41,"CO2015DHS"
"    36401221  2",NA,3,3,50883,11,1,19,866331,"CO7",2015,3640,1221,1,16,3,2,20,"CO2015DHS"
"    36401423  1",16,3,3,108945,8,1,95,846783,"CO7",2015,3640,1423,1,12,3,1,33,"CO2015DHS"
"    36401424  3",17,3,3,84747,10,1,95,846783,"CO7",2015,3640,1424,1,13,3,1,30,"CO2015DHS"
"    36410913  2",17,3,3,64405,11,1,95,1402391,"CO7",2015,3641,913,1,14,3,2,28,"CO2015DHS"
"    36410914  2",24,3,3,56390,12,1,9,1243147,"CO7",2015,3641,914,1,19,3,3,39,"CO2015DHS"
"    36411016  2",19,3,3,96453,11,1,5,1402391,"CO7",2015,3641,1016,1,16,3,2,26,"CO2015DHS"
"    36411117  2",23,3,3,90012,13,1,6,1210000,"CO7",2015,3641,1117,1,17,8,2,24,"CO2015DHS"
"    36411218  2",NA,3,0,115630,10,1,95,1023030,"CO7",2015,3641,1218,1,0,0,2,16,"CO2015DHS"
"    36411218  3",NA,3,0,115630,9,1,95,1023030,"CO7",2015,3641,1218,1,0,0,2,15,"CO2015DHS"
"    36411319  2",22,3,3,58859,9,1,95,1210000,"CO7",2015,3641,1319,1,17,3,3,24,"CO2015DHS"
"    36411420  4",NA,3,0,91507,10,1,95,1023030,"CO7",2015,3641,1420,1,0,0,0,15,"CO2015DHS"
"    36411622  2",25,3,3,120773,13,1,15,1182697,"CO7",2015,3641,1622,1,16,1,2,33,"CO2015DHS"
"    36411724  2",16,3,3,70680,12,1,95,1402391,"CO7",2015,3641,1724,1,16,3,3,26,"CO2015DHS"
"    36419070  2",14,3,3,32784,2,1,95,1402391,"CO7",2015,3641,9070,1,12,3,2,25,"CO2015DHS"
"    36421010  2",19,3,3,41894,11,2,95,1880393,"CO7",2015,3642,1010,2,17,3,2,24,"CO2015DHS"
"    36421111  2",20,3,3,66591,14,2,95,1474873,"CO7",2015,3642,1111,2,16,1,2,28,"CO2015DHS"
"    36421212  3",25,3,3,30044,14,2,95,1474873,"CO7",2015,3642,1212,2,15,3,0,27,"CO2015DHS"
"    36421212  6",NA,3,2,30044,11,2,3,1474873,"CO7",2015,3642,1212,2,23,3,2,25,"CO2015DHS"
"    36421616  3",NA,3,3,47669,12,2,2,2206000,"CO7",2015,3642,1616,2,20,9,2,33,"CO2015DHS"
"    36421616  5",NA,3,3,47669,15,2,2,1474873,"CO7",2015,3642,1616,2,20,2,1,25,"CO2015DHS"
"    36421717  2",18,3,3,89395,1,2,35,2029073,"CO7",2015,3642,1717,2,12,7,1,47,"CO2015DHS"
"    36421717  4",NA,3,0,89395,7,2,95,1804104,"CO7",2015,3642,1717,2,0,0,2,13,"CO2015DHS"
"    36421718  2",21,3,3,55038,5,2,13,2206000,"CO7",2015,3642,1718,2,96,7,1,34,"CO2015DHS"
"    36421718  3",NA,3,0,55038,6,2,95,1804104,"CO7",2015,3642,1718,2,0,0,2,13,"CO2015DHS"
"    36429021  2",16,3,3,-1508,5,2,0,1935837,"CO7",2015,3642,9021,2,15,7,2,18,"CO2015DHS"
"    36429030  2",NA,3,3,39032,9,2,95,1935837,"CO7",2015,3642,9030,2,16,7,2,17,"CO2015DHS"
"    36429060  6",NA,3,3,52106,12,2,4,1880393,"CO7",2015,3642,9060,2,18,3,2,22,"CO2015DHS"
"    36429060  7",21,3,3,52106,10,2,1,1904538,"CO7",2015,3642,9060,2,15,7,4,35,"CO2015DHS"
"    36429071  2",NA,3,3,71343,13,2,95,1474873,"CO7",2015,3642,9071,2,16,3,2,25,"CO2015DHS"
"    36431010  2",27,3,3,-3159,16,2,95,702892,"CO7",2015,3643,1010,2,15,2,2,32,"CO2015DHS"
"    36431212  2",23,3,3,-32592,14,2,37,606838,"CO7",2015,3643,1212,2,18,7,1,37,"CO2015DHS"
"    36431212  3",NA,3,0,-32592,7,2,95,574837,"CO7",2015,3643,1212,2,0,0,2,13,"CO2015DHS"
"    36431414  2",19,3,3,-334,7,2,95,646518,"CO7",2015,3643,1414,2,15,2,5,45,"CO2015DHS"
"    36431515  4",NA,3,3,-80964,11,2,13,702892,"CO7",2015,3643,1515,2,18,3,1,30,"CO2015DHS"
"    36431616  2",21,3,2,-45935,2,2,95,485547,"CO7",2015,3643,1616,2,17,3,3,44,"CO2015DHS"
"    36431616  3",NA,3,3,-45935,11,2,18,599145,"CO7",2015,3643,1616,2,15,3,2,23,"CO2015DHS"
"    36431616  4",NA,3,0,-45935,7,2,95,574837,"CO7",2015,3643,1616,2,0,3,2,13,"CO2015DHS"
"    36439070  2",15,3,3,-12967,8,2,1,616811,"CO7",2015,3643,9070,2,14,8,2,19,"CO2015DHS"
"    36441212  2",16,3,3,23495,11,2,95,1420226,"CO7",2015,3644,1212,2,14,3,2,42,"CO2015DHS"
"    36441212  3",NA,3,3,23495,11,2,95,1804172,"CO7",2015,3644,1212,2,18,3,2,19,"CO2015DHS"
"    36441313  2",NA,3,3,53480,13,2,3,2055960,"CO7",2015,3644,1313,2,16,1,0,33,"CO2015DHS"
"    36441414  2",19,3,3,-11986,11,2,31,1891066,"CO7",2015,3644,1414,2,18,3,2,49,"CO2015DHS"
"    36441616  2",16,3,3,34601,13,2,95,1374560,"CO7",2015,3644,1616,2,14,3,1,25,"CO2015DHS"
"    36441919  2",24,3,3,-7558,5,2,95,1891066,"CO7",2015,3644,1919,2,23,3,2,49,"CO2015DHS"
"    36442020  2",22,3,3,55855,16,2,95,1420226,"CO7",2015,3644,2020,2,17,3,2,40,"CO2015DHS"
"    36442020  4",NA,3,3,55855,13,2,0,1804172,"CO7",2015,3644,2020,2,16,2,2,18,"CO2015DHS"
"    36449021  2",NA,3,3,49949,16,2,9,2055960,"CO7",2015,3644,9021,2,16,1,2,31,"CO2015DHS"
"    36451314  2",NA,3,3,-19479,11,1,95,699121,"CO7",2015,3645,1314,1,15,7,2,19,"CO2015DHS"
"    36451516  2",21,3,3,-5927,12,1,5,826892,"CO7",2015,3645,1516,1,19,3,2,22,"CO2015DHS"
"    36451718  1",19,3,3,77156,3,1,14,812583,"CO7",2015,3645,1718,1,14,7,4,46,"CO2015DHS"
"    36451719  1",16,3,3,42234,11,1,95,808234,"CO7",2015,3645,1719,1,15,7,1,32,"CO2015DHS"
"    36451719  4",15,3,3,42234,11,1,11,826892,"CO7",2015,3645,1719,1,15,8,2,23,"CO2015DHS"
"    36452123  2",16,3,3,74306,11,1,95,826892,"CO7",2015,3645,2123,1,14,3,3,22,"CO2015DHS"
"    36452224  4",NA,3,3,36689,11,1,95,699121,"CO7",2015,3645,2224,1,16,3,1,19,"CO2015DHS"
"    36452325  2",24,3,3,-5874,3,1,95,812583,"CO7",2015,3645,2325,1,20,3,3,46,"CO2015DHS"
"    36452325  4",15,3,3,-5874,11,1,95,826892,"CO7",2015,3645,2325,1,14,3,2,21,"CO2015DHS"
"    36452426  2",21,3,3,87161,9,1,95,883405,"CO7",2015,3645,2426,1,17,0,3,43,"CO2015DHS"
"    36461012  1",16,3,3,3310,11,1,95,1604035,"CO7",2015,3646,1012,1,15,3,2,37,"CO2015DHS"
"    36461013  2",23,3,3,79981,13,1,10,1809508,"CO7",2015,3646,1013,1,18,2,1,25,"CO2015DHS"
"    36461116  2",17,3,3,93471,11,1,17,1604035,"CO7",2015,3646,1116,1,15,7,2,36,"CO2015DHS"
"    36461116  3",NA,3,3,93471,11,1,95,1320018,"CO7",2015,3646,1116,1,18,3,2,19,"CO2015DHS"
"    36461217  1",30,3,3,71899,7,1,32,1667968,"CO7",2015,3646,1217,1,20,3,1,41,"CO2015DHS"
"    36461318  3",NA,3,3,65252,11,1,95,1561265,"CO7",2015,3646,1318,1,17,7,1,20,"CO2015DHS"
"    36461419  2",16,3,3,91651,11,1,5,1526036,"CO7",2015,3646,1419,1,14,3,2,32,"CO2015DHS"
"    36461419  3",15,3,3,91651,11,1,3,1809508,"CO7",2015,3646,1419,1,14,3,1,27,"CO2015DHS"
"    36461420  3",20,3,3,110708,12,1,95,1526036,"CO7",2015,3646,1420,1,17,8,2,32,"CO2015DHS"
"    36461420  5",16,3,3,110708,8,1,95,1604035,"CO7",2015,3646,1420,1,15,3,3,35,"CO2015DHS"
"    36461521  2",21,3,3,88740,11,1,16,1526036,"CO7",2015,3646,1521,1,20,8,2,31,"CO2015DHS"
"    36461524  2",14,3,3,74414,9,1,1,1561265,"CO7",2015,3646,1524,1,14,7,1,23,"CO2015DHS"
"    36469020  2",NA,3,3,42535,13,1,95,1561265,"CO7",2015,3646,9020,1,16,8,2,21,"CO2015DHS"
"    36469040  2",14,3,3,-21424,5,1,95,1809508,"CO7",2015,3646,9040,1,13,8,3,29,"CO2015DHS"
"    36469041  1",18,3,3,-21424,11,1,95,1561265,"CO7",2015,3646,9041,1,15,3,2,23,"CO2015DHS"
"    36471217  2",17,3,3,66612,14,1,95,2602108,"CO7",2015,3647,1217,1,17,8,1,20,"CO2015DHS"
"    36471218  3",NA,3,3,49424,11,1,1,2602108,"CO7",2015,3647,1218,1,16,2,2,23,"CO2015DHS"
"    36471218  4",NA,3,3,49424,6,1,1,2200030,"CO7",2015,3647,1218,1,0,7,1,15,"CO2015DHS"
"    36471218  5",19,3,3,49424,11,1,6,3015846,"CO7",2015,3647,1218,1,18,3,2,27,"CO2015DHS"
"    36471420  2",16,3,3,79204,11,1,0,3015846,"CO7",2015,3647,1420,1,15,8,1,27,"CO2015DHS"
"    36471521  1",23,3,3,64443,13,1,95,3015846,"CO7",2015,3647,1521,1,18,2,1,26,"CO2015DHS"
"    36481213  2",25,3,3,111799,11,1,17,811772,"CO7",2015,3648,1213,1,24,8,2,49,"CO2015DHS"
"    36481314  1",25,3,3,80147,11,1,95,882523,"CO7",2015,3648,1314,1,16,7,1,43,"CO2015DHS"
"    36481314  2",NA,3,0,80147,9,1,95,698422,"CO7",2015,3648,1314,1,0,0,1,16,"CO2015DHS"
"    36481415  2",NA,3,3,95637,13,1,95,848696,"CO7",2015,3648,1415,1,20,3,1,37,"CO2015DHS"
"    36481516  2",21,3,3,117109,11,1,13,882523,"CO7",2015,3648,1516,1,18,8,2,43,"CO2015DHS"
"    36481819  2",18,3,3,86751,11,1,20,882523,"CO7",2015,3648,1819,1,17,0,0,44,"CO2015DHS"
"    36481819  4",NA,3,0,86751,11,1,95,698422,"CO7",2015,3648,1819,1,0,0,1,17,"CO2015DHS"
"    36481820  1",19,3,3,104224,11,1,14,882523,"CO7",2015,3648,1820,1,18,1,1,44,"CO2015DHS"
"    36481820  2",NA,3,3,104224,12,1,15,826066,"CO7",2015,3648,1820,1,17,8,0,20,"CO2015DHS"
"    36481820  4",NA,3,0,104224,6,1,14,841237,"CO7",2015,3648,1820,1,0,0,1,14,"CO2015DHS"
"    36481921  2",23,3,3,101636,11,1,14,811772,"CO7",2015,3648,1921,1,19,7,5,49,"CO2015DHS"
"    36481921  3",NA,3,0,101636,10,1,10,698422,"CO7",2015,3648,1921,1,0,0,2,16,"CO2015DHS"
"    36482022  2",20,3,3,103268,4,1,27,811772,"CO7",2015,3648,2022,1,17,7,2,46,"CO2015DHS"
"    36482022  3",NA,3,3,103268,12,1,95,826066,"CO7",2015,3648,2022,1,17,7,0,24,"CO2015DHS"
"    36490813  2",29,3,3,89230,12,1,4,941997,"CO7",2015,3649,813,1,20,2,2,30,"CO2015DHS"
"    36490914  2",21,3,3,66594,11,1,95,963744,"CO7",2015,3649,914,1,96,2,1,22,"CO2015DHS"
"    36491016  2",NA,3,3,112030,13,1,95,963744,"CO7",2015,3649,1016,1,15,9,2,23,"CO2015DHS"
"    36491016  4",23,3,3,112030,11,1,10,941997,"CO7",2015,3649,1016,1,18,3,1,30,"CO2015DHS"
"    36491218  2",20,3,3,105797,11,1,95,947067,"CO7",2015,3649,1218,1,18,8,2,49,"CO2015DHS"
"    36491218  4",NA,3,3,105797,14,1,95,814826,"CO7",2015,3649,1218,1,18,3,2,19,"CO2015DHS"
"    36491218  5",28,3,3,105797,13,1,95,1116980,"CO7",2015,3649,1218,1,15,2,2,29,"CO2015DHS"
"    36501213  2",28,3,3,114573,7,1,23,1726029,"CO7",2015,3650,1213,1,18,3,2,48,"CO2015DHS"
"    36501416  1",17,3,3,51619,11,1,95,1756423,"CO7",2015,3650,1416,1,15,3,1,23,"CO2015DHS"
"    36510815  2",22,3,3,107107,13,1,4,1667968,"CO7",2015,3651,815,1,16,0,0,41,"CO2015DHS"
"    36511222  4",NA,3,3,57184,11,1,95,1320018,"CO7",2015,3651,1222,1,16,2,2,17,"CO2015DHS"
"    36511222  5",NA,3,0,57184,5,1,95,1589937,"CO7",2015,3651,1222,1,0,0,2,13,"CO2015DHS"
"    36511426  1",29,3,3,81840,12,1,36,1604035,"CO7",2015,3651,1426,1,16,1,0,36,"CO2015DHS"
"    36519010  3",25,3,3,122396,13,1,13,1534248,"CO7",2015,3651,9010,1,19,1,0,45,"CO2015DHS"
"    36519010  5",NA,3,0,122396,8,1,95,1589937,"CO7",2015,3651,9010,1,0,0,2,14,"CO2015DHS"
"    36519050  2",18,3,3,13148,11,1,26,1809508,"CO7",2015,3651,9050,1,15,8,2,26,"CO2015DHS"
"    36521313  2",20,3,3,2944,11,2,95,1284545,"CO7",2015,3652,1313,2,15,7,2,27,"CO2015DHS"
"    36521515  3",NA,3,0,-23440,5,2,95,1327220,"CO7",2015,3652,1515,2,18,7,1,41,"CO2015DHS"
"    36521919  2",17,3,3,-39674,9,2,0,1686022,"CO7",2015,3652,1919,2,15,7,2,19,"CO2015DHS"
"    36522020  2",17,3,3,-35464,4,2,45,1767226,"CO7",2015,3652,2020,2,16,4,0,45,"CO2015DHS"
"    36522222  2",16,3,3,-76172,4,2,17,1921322,"CO7",2015,3652,2222,2,13,4,1,31,"CO2015DHS"
"    36522222  4",NA,3,0,-76172,6,2,95,1571289,"CO7",2015,3652,2222,2,0,4,1,13,"CO2015DHS"
"    36522323  2",20,3,3,-96212,11,2,95,1658762,"CO7",2015,3652,2323,2,18,4,2,35,"CO2015DHS"
"    36522323  3",19,3,3,-96212,11,2,95,1921322,"CO7",2015,3652,2323,2,16,8,0,31,"CO2015DHS"
"    36522323  4",NA,3,0,-96212,7,2,9,1571289,"CO7",2015,3652,2323,2,0,4,2,14,"CO2015DHS"
"    36522424  4",18,3,3,-126491,5,2,1,1327220,"CO7",2015,3652,2424,2,13,7,3,41,"CO2015DHS"
"    36522424  5",NA,3,0,-126491,7,2,2,1571289,"CO7",2015,3652,2424,2,0,0,2,13,"CO2015DHS"
"    36530617  2",28,3,3,121771,16,1,95,1793447,"CO7",2015,3653,617,1,16,3,2,40,"CO2015DHS"
"    36541012  2",19,3,3,63457,11,1,95,960775,"CO7",2015,3654,1012,1,18,3,4,41,"CO2015DHS"
"    36541012  3",NA,3,3,63457,11,1,95,760351,"CO7",2015,3654,1012,1,18,3,2,19,"CO2015DHS"
"    36541012  4",NA,3,0,63457,8,1,95,915829,"CO7",2015,3654,1012,1,0,0,2,14,"CO2015DHS"
"    36541013  1",NA,3,0,70624,11,1,3,960775,"CO7",2015,3654,1013,1,15,7,2,44,"CO2015DHS"
"    36541014  2",29,3,3,49124,12,1,95,879020,"CO7",2015,3654,1014,1,18,2,3,30,"CO2015DHS"
"    36541015  2",19,3,3,64110,11,1,95,1042305,"CO7",2015,3654,1015,1,15,3,0,27,"CO2015DHS"
"    36541116  3",25,3,3,21117,9,1,23,923949,"CO7",2015,3654,1116,1,15,8,2,38,"CO2015DHS"
"    36541217  2",NA,3,2,47223,14,1,14,960775,"CO7",2015,3654,1217,1,20,1,4,44,"CO2015DHS"
"    36541218  2",26,3,3,32858,13,1,95,960775,"CO7",2015,3654,1218,1,19,3,5,42,"CO2015DHS"
"    36541320  2",26,3,3,78652,14,1,95,960775,"CO7",2015,3654,1320,1,24,3,4,44,"CO2015DHS"
"    36541421  2",17,3,3,-11140,10,1,3,899313,"CO7",2015,3654,1421,1,16,7,2,23,"CO2015DHS"
